,  1 ,18967 ,07:42:22 
,  1 ,19140 ,07:52:17 
,  1 ,19044 ,08:02:12 
,  1 ,20711 ,08:12:07 
,  1 ,20349 ,08:22:03 
,  1 ,20675 ,08:31:58 
,  1 ,20509 ,08:41:53 
,  1 ,20788 ,08:51:49 
,  1 ,20681 ,09:01:44 
,  1 ,20432 ,09:11:39 
,  1 ,21002 ,09:21:35 
,  1 ,21456 ,09:31:30 
,  1 ,20546 ,09:41:26 
,  1 ,20569 ,09:51:21 
,  1 ,21154 ,10:01:16 
,  1 ,21450 ,10:11:12 
,  1 ,21857 ,10:21:07 
,  1 ,21353 ,10:31:03 
,  1 ,21416 ,10:40:58 
,  1 ,21518 ,10:50:53 
,  1 ,21263 ,11:00:48 
,  1 ,21644 ,11:10:44 
,  1 ,21148 ,11:20:39 
,  1 ,21367 ,11:30:34 
,  1 ,21177 ,11:40:30 
,  1 ,21061 ,11:50:25 
,  1 ,21063 ,12:00:21 
,  1 ,21969 ,12:10:16 
,  1 ,22704 ,12:20:11 
,  1 ,23387 ,12:30:07 
,  1 ,24713 ,12:40:02 
,  1 ,25886 ,12:49:57 
,  1 ,28196 ,12:59:53 
,  1 ,24698 ,13:09:48 
,  1 ,24807 ,13:19:43 
,  1 ,23583 ,13:29:38 
,  1 ,22747 ,13:39:34 
,  1 ,23571 ,13:49:29 
,  1 ,23592 ,13:59:25 
,  1 ,23487 ,14:09:20 
,  1 ,24275 ,14:19:15 
,  1 ,24853 ,14:29:11 
,  1 ,24279 ,14:39:06 
,  1 ,22891 ,14:49:02 
,  1 ,22407 ,14:58:57 
,  1 ,21898 ,15:08:52 
,  1 ,21964 ,15:18:48 
,  1 ,22606 ,15:28:43 
,  1 ,22471 ,15:38:38 
,  1 ,20892 ,15:48:34 
,  1 ,21982 ,15:58:29 
,  1 ,21710 ,16:08:24 
,  1 ,20957 ,16:18:20 
,  1 ,21058 ,16:28:15 
,  1 ,21545 ,16:38:11 
,  1 ,21188 ,16:48:06 
,  1 ,22280 ,16:58:01 
,  1 ,21566 ,17:07:57 
,  1 ,21576 ,17:17:52 
,  1 ,22900 ,17:27:47 
,  1 ,20972 ,17:37:43 
,  1 ,20737 ,17:47:38 
,  1 ,20358 ,17:57:33 
,  1 ,20612 ,18:07:29 
,  1 ,20486 ,18:17:24 
,  1 ,20601 ,18:27:19 
,  1 ,18720 ,18:37:14 
,  1 ,20463 ,18:47:10 
,  1 ,22756 ,18:57:05 
,  1 ,19571 ,19:07:01 
,  1 ,20281 ,19:16:56 
,  1 ,20276 ,19:26:51 
,  1 ,23333 ,19:36:47 
,  1 ,23035 ,19:46:42 
,  1 ,21354 ,19:56:38 
,  1 ,20437 ,20:06:33 
,  1 ,23027 ,20:16:28 
,  1 ,21554 ,20:26:24 
,  1 ,23196 ,20:36:19 
,  1 ,20696 ,20:46:14 
,  1 ,22533 ,20:56:10 
,  1 ,20008 ,21:06:05 
,  1 ,19111 ,21:16:00 
,  1 ,19226 ,21:25:56 
,  1 ,18515 ,21:35:51 
,  1 ,18352 ,21:45:47 
,  1 ,18296 ,21:55:42 
,  1 ,18277 ,22:05:37 
,  1 ,18315 ,22:15:33 
,  1 ,18212 ,22:25:28 
,  1 ,18240 ,22:35:23 
,  1 ,18067 ,22:45:19 
,  1 ,19276 ,22:55:14 
,  1 ,18653 ,23:05:09 
,  1 ,17847 ,23:15:04 
,  1 ,18227 ,23:25:00 
,  1 ,18002 ,23:34:55 
,  1 ,18297 ,23:44:50 
,  1 ,18503 ,23:54:46 
,  1 ,18257 ,00:04:41 
,  1 ,18699 ,00:14:37 
,  1 ,19816 ,00:24:32 
,  1 ,20977 ,00:34:27 
,  1 ,21007 ,00:44:23 
,  1 ,19638 ,00:54:18 
,  1 ,19200 ,01:04:14 
,  1 ,18152 ,01:14:09 
,  1 ,16281 ,01:24:04 
,  1 ,15581 ,01:34:00 
,  1 ,16396 ,01:43:55 
,  1 ,15900 ,01:53:50 
,  1 ,16568 ,02:03:46 
,  1 ,16730 ,02:13:41 
,  1 ,16793 ,02:23:36 
,  1 ,16796 ,02:33:32 
,  1 ,16529 ,02:43:27 
,  1 ,16582 ,02:53:23 
,  1 ,16193 ,03:03:18 
,  1 ,15624 ,03:13:13 
,  1 ,15598 ,03:23:09 
,  1 ,16854 ,03:33:04 
,  1 ,16446 ,03:42:59 
,  1 ,15803 ,03:52:55 
,  1 ,16289 ,04:02:50 
,  1 ,15977 ,04:12:45 
,  1 ,15539 ,04:22:40 
,  1 ,15408 ,04:32:36 
,  1 ,16217 ,04:42:31 
,  1 ,15272 ,04:52:26 
,  1 ,15113 ,05:02:22 
,  1 ,15244 ,05:12:17 
,  1 ,15036 ,05:22:13 
,  1 ,15013 ,05:32:08 
,  1 ,15399 ,05:42:03 
,  1 ,15750 ,05:51:59 
,  1 ,15801 ,06:01:54 
,  1 ,16113 ,06:11:50 
,  1 ,17466 ,06:21:45 
,  1 ,16527 ,06:31:40 
,  1 ,16892 ,06:41:36 
,  1 ,16811 ,06:51:31 
,  1 ,16465 ,07:01:26 
,  1 ,15937 ,07:11:22 
,  1 ,16105 ,07:21:17 
,  1 ,17117 ,07:31:12 
,  1 ,16544 ,07:41:08 
,  1 ,16302 ,07:51:03 
,  1 ,16426 ,08:00:59 
,  1 ,15996 ,08:10:54 
,  1 ,16101 ,08:20:49 
,  1 ,16636 ,08:30:45 
,  1 ,17399 ,08:40:40 
,  1 ,17612 ,08:50:35 
,  1 ,18964 ,09:00:30 
,  1 ,18964 ,09:10:26 
,  1 ,19590 ,09:20:21 
,  1 ,19614 ,09:30:16 
,  1 ,19164 ,09:40:12 
,  1 ,19218 ,09:50:07 
,  1 ,19933 ,10:00:02 
,  1 ,19937 ,10:09:58 
,  1 ,20861 ,10:19:53 
,  1 ,20441 ,10:29:49 
,  1 ,20471 ,10:39:44 
,  1 ,20530 ,10:49:39 
,  1 ,20765 ,10:59:35 
,  1 ,21527 ,11:09:30 
,  1 ,22167 ,11:19:26 
,  1 ,23896 ,11:29:21 
,  1 ,24082 ,11:39:16 
,  1 ,23380 ,11:49:11 
,  1 ,24913 ,11:59:07 
,  1 ,25908 ,12:09:02 
,  1 ,26204 ,12:18:58 
,  1 ,24320 ,12:28:53 
,  1 ,24926 ,12:38:48 
,  1 ,24482 ,12:48:44 
,  1 ,24417 ,12:58:39 
,  1 ,24545 ,13:08:35 
,  1 ,24723 ,13:18:30 
,  1 ,24742 ,13:28:25 
,  1 ,24868 ,13:38:21 
,  1 ,24624 ,13:48:16 
,  1 ,26045 ,13:58:11 
,  1 ,25813 ,14:08:06 
,  1 ,24541 ,14:18:02 
,  1 ,24484 ,14:27:57 
,  1 ,24911 ,14:37:52 
,  1 ,27643 ,14:47:48 
,  1 ,27370 ,14:57:43 
,  1 ,26491 ,15:07:38 
,  1 ,26269 ,15:17:34 
,  1 ,26995 ,15:27:29 
,  1 ,30304 ,15:37:25 
,  1 ,27863 ,15:47:20 
,  1 ,29726 ,15:57:15 
,  1 ,29024 ,16:07:11 
,  1 ,27999 ,16:17:06 
,  1 ,26182 ,16:27:01 
,  1 ,25821 ,16:36:57 
,  1 ,25822 ,16:46:52 
,  1 ,25129 ,16:56:47 
,  1 ,25008 ,17:06:43 
,  1 ,25272 ,17:16:38 
,  1 ,25795 ,17:26:33 
,  1 ,26159 ,17:36:29 
,  1 ,26134 ,17:46:24 
,  1 ,27841 ,17:56:20 
,  1 ,26057 ,18:06:15 
,  1 ,24464 ,18:16:10 
,  1 ,24202 ,18:26:06 
,  1 ,25192 ,18:36:01 
,  1 ,24864 ,18:45:57 
,  1 ,25796 ,18:55:51 
,  1 ,25555 ,19:05:47 
,  1 ,24639 ,19:15:42 
,  1 ,25137 ,19:25:38 
,  1 ,24786 ,19:35:33 
,  1 ,25193 ,19:45:28 
,  1 ,24878 ,19:55:24 
,  1 ,24514 ,20:05:19 
,  1 ,24083 ,20:15:14 
,  1 ,24068 ,20:25:10 
,  1 ,23679 ,20:35:05 
,  1 ,23227 ,20:45:00 
,  1 ,23969 ,20:54:56 
,  1 ,22895 ,21:04:51 
,  1 ,22241 ,21:14:47 
,  1 ,22828 ,21:24:42 
,  1 ,22595 ,21:34:37 
,  1 ,22488 ,21:44:32 
,  1 ,24203 ,21:54:28 
,  1 ,22461 ,22:04:23 
,  1 ,24032 ,22:14:18 
,  1 ,23028 ,22:24:14 
,  1 ,22331 ,22:34:09 
,  1 ,22411 ,22:44:04 
,  1 ,22256 ,22:54:00 
,  1 ,21910 ,23:03:55 
,  1 ,21101 ,23:13:51 
,  1 ,24339 ,23:23:46 
,  1 ,21649 ,23:33:41 
,  1 ,20532 ,23:43:37 
,  1 ,20738 ,23:53:32 
,  1 ,19989 ,00:03:28 
,  1 ,19426 ,00:13:23 
,  1 ,19170 ,00:23:18 
,  1 ,19285 ,00:33:13 
,  1 ,19294 ,00:43:09 
,  1 ,19454 ,00:53:04 
,  1 ,20100 ,01:02:59 
,  1 ,20808 ,01:12:54 
,  1 ,21067 ,01:22:50 
,  1 ,21068 ,01:32:45 
,  1 ,20067 ,01:42:41 
,  1 ,19173 ,01:52:36 
,  1 ,19477 ,02:02:31 
,  1 ,19315 ,02:12:27 
,  1 ,19042 ,02:22:22 
,  1 ,19482 ,02:32:18 
,  1 ,19782 ,02:42:13 
,  1 ,19341 ,02:52:08 
,  1 ,19063 ,03:02:04 
,  1 ,18457 ,03:11:59 
,  1 ,18184 ,03:21:54 
,  1 ,18554 ,03:31:50 
,  1 ,18674 ,03:41:45 
,  1 ,18424 ,03:51:40 
,  1 ,18075 ,04:01:35 
,  1 ,18254 ,04:11:31 
,  1 ,17957 ,04:21:26 
,  1 ,17560 ,04:31:22 
,  1 ,17058 ,04:41:17 
,  1 ,17522 ,04:51:12 
,  1 ,16957 ,05:01:08 
,  1 ,17923 ,05:11:03 
,  1 ,17602 ,05:20:58 
,  1 ,18178 ,05:30:54 
,  1 ,17454 ,05:40:49 
,  1 ,17929 ,05:50:45 
,  1 ,17969 ,06:00:40 
,  1 ,17267 ,06:10:35 
,  1 ,17263 ,06:20:30 
,  1 ,17344 ,06:30:26 
,  1 ,17598 ,06:40:21 
,  1 ,17303 ,06:50:16 
,  1 ,16783 ,07:00:12 
,  1 ,16054 ,07:10:07 
,  1 ,16064 ,07:20:02 
,  1 ,16425 ,07:29:58 
,  1 ,16694 ,07:39:53 
,  1 ,16716 ,07:49:49 
,  1 ,16654 ,07:59:44 
,  1 ,16552 ,08:09:39 
,  1 ,16551 ,08:19:35 
,  1 ,16008 ,08:29:30 
,  1 ,15819 ,08:39:26 
,  1 ,16232 ,08:49:21 
,  1 ,16107 ,08:59:16 
,  1 ,17574 ,09:09:11 
,  1 ,17382 ,09:19:07 
,  1 ,16888 ,09:29:02 
,  1 ,16520 ,09:38:57 
,  1 ,16645 ,09:48:52 
,  1 ,16433 ,09:58:48 
,  1 ,17367 ,10:08:43 
,  1 ,16478 ,10:18:39 
,  1 ,17263 ,10:28:34 
,  1 ,16503 ,10:38:29 
,  1 ,16729 ,10:48:25 
,  1 ,17925 ,10:58:20 
,  1 ,16894 ,11:08:16 
,  1 ,17224 ,11:18:11 
,  1 ,17780 ,11:28:06 
,  1 ,18377 ,11:38:02 
,  1 ,17432 ,11:47:57 
,  1 ,19580 ,11:57:52 
,  1 ,18048 ,12:07:47 
,  1 ,17920 ,12:17:43 
,  1 ,19104 ,12:27:38 
,  1 ,17927 ,12:37:33 
,  1 ,17798 ,12:47:29 
,  1 ,18785 ,12:57:24 
,  1 ,18315 ,13:07:20 
,  1 ,18628 ,13:17:15 
,  1 ,19023 ,13:27:10 
,  1 ,18500 ,13:37:06 
,  1 ,19021 ,13:47:01 
,  1 ,18987 ,13:56:57 
,  1 ,18653 ,14:06:52 
,  1 ,19318 ,14:16:47 
,  1 ,18840 ,14:26:43 
,  1 ,19404 ,14:36:38 
,  1 ,19264 ,14:46:34 
,  1 ,19459 ,14:56:29 
,  1 ,20861 ,15:06:24 
,  1 ,21469 ,15:16:20 
,  1 ,20343 ,15:26:15 
,  1 ,21623 ,15:36:10 
,  1 ,21879 ,15:46:06 
,  1 ,22882 ,15:56:01 
,  1 ,21638 ,16:05:56 
,  1 ,21469 ,16:15:52 
,  1 ,21769 ,16:25:47 
,  1 ,21891 ,16:35:43 
,  1 ,22171 ,16:45:38 
,  1 ,21913 ,16:55:33 
,  1 ,22498 ,17:05:28 
,  1 ,22029 ,17:15:24 
,  1 ,22587 ,17:25:19 
,  1 ,23187 ,17:35:14 
,  1 ,22559 ,17:45:10 
,  1 ,21339 ,17:55:05 
,  1 ,22129 ,18:05:00 
,  1 ,25144 ,18:14:56 
,  1 ,23416 ,18:24:51 
,  1 ,26141 ,18:34:47 
,  1 ,23855 ,18:44:42 
,  1 ,22874 ,18:54:37 
,  1 ,22235 ,19:04:33 
,  1 ,21948 ,19:14:28 
,  1 ,21940 ,19:24:24 
,  1 ,21865 ,19:34:19 
,  1 ,24887 ,19:44:14 
,  1 ,21956 ,19:54:09 
,  1 ,24071 ,20:04:05 
,  1 ,22407 ,20:14:00 
,  1 ,23577 ,20:23:55 
,  1 ,27149 ,20:33:50 
,  1 ,24033 ,20:43:46 
,  1 ,25737 ,20:53:41 
,  1 ,22965 ,21:03:37 
,  1 ,20216 ,21:13:32 
,  1 ,20603 ,21:23:27 
,  1 ,19515 ,21:33:23 
,  1 ,18799 ,21:43:18 
,  1 ,20912 ,21:53:14 
,  1 ,19515 ,22:03:09 
,  1 ,20144 ,22:13:04 
,  1 ,20223 ,22:23:00 
,  1 ,19553 ,22:32:55 
,  1 ,19601 ,22:42:50 
,  1 ,20581 ,22:52:46 
,  1 ,19840 ,23:02:41 
,  1 ,20130 ,23:12:36 
,  1 ,23406 ,23:22:31 
,  1 ,21715 ,23:32:27 
,  1 ,20325 ,23:42:22 
,  1 ,20013 ,23:52:18 
,  1 ,19114 ,00:02:13 
,  1 ,21875 ,00:12:08 
,  1 ,21681 ,00:22:04 
,  1 ,21757 ,00:31:59 
,  1 ,20448 ,00:41:55 
,  1 ,19317 ,00:51:50 
,  1 ,18956 ,01:01:45 
,  1 ,17952 ,01:11:41 
,  1 ,18645 ,01:21:36 
,  1 ,17356 ,01:31:32 
,  1 ,17230 ,01:41:27 
,  1 ,17897 ,01:51:22 
,  1 ,18739 ,02:01:17 
,  1 ,18433 ,02:11:13 
,  1 ,18112 ,02:21:08 
,  1 ,17906 ,02:31:04 
,  1 ,18549 ,02:40:59 
,  1 ,18442 ,02:50:54 
,  1 ,17195 ,03:00:50 
,  1 ,17374 ,03:10:45 
,  1 ,17000 ,03:20:41 
,  1 ,16801 ,03:30:36 
,  1 ,16634 ,03:40:31 
,  1 ,17360 ,03:50:27 
,  1 ,16393 ,04:00:22 
,  1 ,15775 ,04:10:17 
,  1 ,16140 ,04:20:12 
,  1 ,16031 ,04:30:08 
,  1 ,15732 ,04:40:03 
,  1 ,16596 ,04:49:58 
,  1 ,15699 ,04:59:54 
,  1 ,15869 ,05:09:49 
,  1 ,15659 ,05:19:45 
,  1 ,15863 ,05:29:40 
,  1 ,15740 ,05:39:35 
,  1 ,15970 ,05:49:31 
,  1 ,15774 ,05:59:26 
,  1 ,15741 ,06:09:21 
,  1 ,15349 ,06:19:17 
,  1 ,14911 ,06:29:12 
,  1 ,14952 ,06:39:08 
,  1 ,14691 ,06:49:03 
,  1 ,14333 ,06:58:58 
,  1 ,14363 ,07:08:53 
,  1 ,13981 ,07:18:49 
,  1 ,13702 ,07:28:44 
,  1 ,13390 ,07:38:39 
,  1 ,13242 ,07:48:35 
,  1 ,13769 ,07:58:30 
,  1 ,14248 ,08:08:25 
,  1 ,14236 ,08:18:21 
,  1 ,14554 ,08:28:16 
,  1 ,14946 ,08:38:12 
,  1 ,14322 ,08:48:07 
,  1 ,14544 ,08:58:02 
,  1 ,14134 ,09:07:58 
,  1 ,13921 ,09:17:53 
,  1 ,14217 ,09:27:49 
,  1 ,14391 ,09:37:43 
,  1 ,14464 ,09:47:39 
,  1 ,13900 ,09:57:34 
,  1 ,13889 ,10:07:30 
,  1 ,13687 ,10:17:25 
,  1 ,13380 ,10:27:20 
,  1 ,13084 ,10:37:16 
,  1 ,13312 ,10:47:11 
,  1 ,13635 ,10:57:06 
,  1 ,13094 ,11:07:02 
,  1 ,13290 ,11:16:57 
,  1 ,13573 ,11:26:53 
,  1 ,14045 ,11:36:48 
,  1 ,13689 ,11:46:43 
,  1 ,13413 ,11:56:39 
,  1 ,13072 ,12:06:34 
,  1 ,13993 ,12:16:30 
,  1 ,13714 ,12:26:25 
,  1 ,14289 ,12:36:20 
,  1 ,14462 ,12:46:15 
,  1 ,14646 ,12:56:11 
,  1 ,13744 ,13:06:06 
,  1 ,13956 ,13:16:02 
,  1 ,13999 ,13:25:57 
,  1 ,13856 ,13:35:52 
,  1 ,13860 ,13:45:48 
,  1 ,13967 ,13:55:43 
,  1 ,14285 ,14:05:39 
,  1 ,14843 ,14:15:34 
,  1 ,14791 ,14:25:29 
,  1 ,14575 ,14:35:25 
,  1 ,15102 ,14:45:20 
,  1 ,14427 ,14:55:15 
,  1 ,15290 ,15:05:11 
,  1 ,15168 ,15:15:06 
,  1 ,14977 ,15:25:01 
,  1 ,15146 ,15:34:56 
,  1 ,15240 ,15:44:52 
,  1 ,15323 ,15:54:47 
,  1 ,16510 ,16:04:43 
,  1 ,14939 ,16:14:38 
,  1 ,15374 ,16:24:33 
,  1 ,15246 ,16:34:29 
,  1 ,14753 ,16:44:24 
,  1 ,15139 ,16:54:20 
,  1 ,15468 ,17:04:15 
,  1 ,15474 ,17:14:10 
,  1 ,15551 ,17:24:06 
,  1 ,15230 ,17:34:01 
,  1 ,15944 ,17:43:57 
,  1 ,16412 ,17:53:52 
,  1 ,16141 ,18:03:47 
,  1 ,16865 ,18:13:42 
,  1 ,17126 ,18:23:38 
,  1 ,16705 ,18:33:33 
,  1 ,17057 ,18:43:29 
,  1 ,16977 ,18:53:24 
,  1 ,17027 ,19:03:19 
,  1 ,17229 ,19:13:15 
,  1 ,17535 ,19:23:10 
,  1 ,17640 ,19:33:06 
,  1 ,17576 ,19:43:01 
,  1 ,19177 ,19:52:56 
,  1 ,17281 ,20:02:52 
,  1 ,17300 ,20:12:47 
,  1 ,17621 ,20:22:42 
,  1 ,16815 ,20:32:37 
,  1 ,16735 ,20:42:33 
,  1 ,16728 ,20:52:28 
,  1 ,17100 ,21:02:23 
,  1 ,19025 ,21:12:19 
,  1 ,17345 ,21:22:14 
,  1 ,17282 ,21:32:10 
,  1 ,18461 ,21:42:05 
,  1 ,20087 ,21:52:00 
,  1 ,21499 ,22:01:56 
,  1 ,21643 ,22:11:51 
,  1 ,20231 ,22:21:47 
,  1 ,18057 ,22:31:42 
,  1 ,18123 ,22:41:37 
,  1 ,17289 ,22:51:32 
,  1 ,19048 ,23:01:28 
,  1 ,17103 ,23:11:23 
,  1 ,18804 ,23:21:18 
,  1 ,16656 ,23:31:14 
,  1 ,16889 ,23:41:09 
,  1 ,16272 ,23:51:04 
,  1 ,16512 ,00:01:00 
,  1 ,15647 ,00:10:55 
,  1 ,15987 ,00:20:51 
,  1 ,16122 ,00:30:46 
,  1 ,17797 ,00:40:41 
,  1 ,16241 ,00:50:37 
,  1 ,16506 ,01:00:32 
,  1 ,17133 ,01:10:27 
,  1 ,20945 ,01:20:23 
,  1 ,18304 ,01:30:18 
,  1 ,17724 ,01:40:13 
,  1 ,16184 ,01:50:08 
,  1 ,16035 ,02:00:04 
,  1 ,15900 ,02:09:59 
,  1 ,15569 ,02:19:54 
,  1 ,15486 ,02:29:50 
,  1 ,16328 ,02:39:45 
,  1 ,15361 ,02:49:41 
,  1 ,15282 ,02:59:36 
,  1 ,14689 ,03:09:31 
,  1 ,14546 ,03:19:27 
,  1 ,14855 ,03:29:22 
,  1 ,14528 ,03:39:18 
,  1 ,14679 ,03:49:13 
,  1 ,14724 ,03:59:08 
,  1 ,14562 ,04:09:03 
,  1 ,14373 ,04:18:59 
,  1 ,13595 ,04:28:54 
,  1 ,13632 ,04:38:49 
,  1 ,13640 ,04:48:45 
,  1 ,13621 ,04:58:40 
,  1 ,13327 ,05:08:36 
,  1 ,14500 ,05:18:31 
,  1 ,13049 ,05:28:26 
,  1 ,12947 ,05:38:22 
,  1 ,13208 ,05:48:17 
,  1 ,12803 ,05:58:13 
,  1 ,13689 ,06:08:08 
,  1 ,12666 ,06:18:03 
,  1 ,12697 ,06:27:58 
,  1 ,12521 ,06:37:54 
,  1 ,12426 ,06:47:49 
,  1 ,12427 ,06:57:44 
,  1 ,13354 ,07:07:40 
,  1 ,12678 ,07:17:35 
,  1 ,12870 ,07:27:30 
,  1 ,12821 ,07:37:26 
,  1 ,12604 ,07:47:21 
,  1 ,13011 ,07:57:17 
,  1 ,12291 ,08:07:12 
,  1 ,11963 ,08:17:07 
,  1 ,11964 ,08:27:03 
,  1 ,12056 ,08:36:58 
,  1 ,11713 ,08:46:53 
,  1 ,11788 ,08:56:49 
,  1 ,11511 ,09:06:44 
,  1 ,11522 ,09:16:39 
,  1 ,11933 ,09:26:35 
,  1 ,11560 ,09:36:30 
,  1 ,11555 ,09:46:25 
,  1 ,11756 ,09:56:21 
,  1 ,11679 ,10:06:16 
,  1 ,17076 ,10:16:12 
,  1 ,11559 ,10:26:07 
,  1 ,11312 ,10:36:02 
,  1 ,11285 ,10:45:58 
,  1 ,11932 ,10:55:53 
,  1 ,11350 ,11:05:48 
,  1 ,11159 ,11:15:44 
,  1 ,11330 ,11:25:39 
,  1 ,11628 ,11:35:34 
,  1 ,11656 ,11:45:29 
,  1 ,11288 ,11:55:25 
,  1 ,10925 ,12:05:20 
,  1 ,11155 ,12:15:16 
,  1 ,12238 ,12:25:11 
,  1 ,10887 ,12:35:06 
,  1 ,13424 ,12:45:02 
,  1 ,10953 ,12:54:57 

  2 ,12751 ,12:24:29 
,  2 ,11499 ,12:34:24 
,  2 ,12068 ,12:44:19 
,  2 ,12842 ,12:54:14 
,  2 ,12890 ,13:04:09 
,  2 ,12950 ,13:14:04 
,  2 ,13237 ,13:23:59 
,  2 ,13991 ,13:33:54 
,  2 ,13870 ,13:43:49 
,  2 ,14014 ,13:53:45 
,  2 ,14161 ,14:03:40 
,  2 ,14446 ,14:13:35 
,  2 ,14907 ,14:23:31 
,  2 ,14325 ,14:33:26 
,  2 ,13421 ,14:43:22 
,  2 ,15551 ,14:53:17 
,  2 ,16383 ,15:03:12 
,  2 ,16988 ,15:13:07 
,  2 ,16957 ,15:23:03 
,  2 ,17108 ,15:32:58 
,  2 ,17162 ,15:42:53 
,  2 ,17202 ,15:52:49 
,  2 ,17370 ,16:02:44 
,  2 ,17476 ,16:12:40 
,  2 ,17225 ,16:22:35 
,  2 ,17546 ,16:32:30 
,  2 ,16955 ,16:42:26 
,  2 ,16885 ,16:52:21 
,  2 ,16409 ,17:02:16 
,  2 ,17142 ,17:12:12 
,  2 ,15468 ,17:22:07 
,  2 ,16548 ,17:32:02 
,  2 ,17060 ,17:41:57 
,  2 ,17118 ,17:51:53 
,  2 ,16810 ,18:01:48 
,  2 ,16396 ,18:11:44 
,  2 ,16129 ,18:21:39 
,  2 ,15503 ,18:31:34 
,  2 ,15099 ,18:41:30 
,  2 ,14929 ,18:51:25 
,  2 ,15281 ,19:01:20 
,  2 ,15570 ,19:11:16 
,  2 ,15648 ,19:21:11 
,  2 ,15239 ,19:31:07 
,  2 ,15495 ,19:41:02 
,  2 ,14777 ,19:50:57 
,  2 ,14308 ,20:00:53 
,  2 ,16525 ,20:10:48 
,  2 ,13747 ,20:20:43 
,  2 ,13673 ,20:30:39 
,  2 ,13461 ,20:40:34 
,  2 ,13703 ,20:50:29 
,  2 ,14187 ,21:00:25 
,  2 ,14129 ,21:10:20 
